regla_id_dominante,soporte_busqueda,confianzas_superadas,mejor_confianza_minima,particula,metodo_similitud,consecuente_dominante,consecuente_anomalo,Z,numero_condiciones_Z,fitness,soporte_anomalo,confianza_anomala,confianza_inversa,cf_directo,cf_inverso
RD_0820,0.001,0.60,0.6,8,gaussiana,1,0,"presion_diastolica(c=0.167, r=0.135) Y fumador=0 Y alcohol=0",3,0.012069700758018578,0.004571719903191925,0.8128098692997693,0.11874597151147856,0.7036156263913015,0.06861530816148338
RD_0820,0.001,0.60,0.6,22,gaussiana,1,0,"presion_diastolica(c=0.171, r=0.250) Y fumador=0 Y alcohol=0",3,0.011669687868979282,0.007186355311694061,0.678831800044939,0.18665857952452108,0.4914836834044869,0.09497518036117776
RD_0735,0.001,0.60,0.6,7,triangular,1,0,"presion_sistolica(c=0.404, r=0.165) Y presion_diastolica(c=0.225, r=0.269) Y sexo=1",3,0.011496218739756653,0.008878345291405229,0.6173106793132013,0.2247682352254488,0.4116477110529489,0.11170929346698523
RD_0146,0.001,0.60,0.6,14,triangular,0,1,"presion_diastolica(c=0.479, r=0.094) Y colesterol=3",2,0.01137581877883987,0.008036839950180135,0.6879030117772091,0.10103851182097222,0.5599922160007552,0.060942733419125934
RD_0763,0.001,0.60,0.6,17,gaussiana,1,0,"presion_diastolica(c=0.177, r=0.300) Y sexo=1 Y glucosa=1",3,0.01118420271974699,0.0075255972413976295,0.6935349695906478,0.16011909024250276,0.5250688125235184,0.08520180557664363
RD_0356,0.001,0.60,0.6,11,triangular,0,1,"presion_diastolica(c=0.465, r=0.083) Y colesterol=3",2,0.010906512403720947,0.01508516317636456,0.713413431898965,0.10328126494847584,0.5688063863708104,0.057523153739403796
RD_0356,0.001,0.60,0.6,12,triangular,0,1,colesterol=3 Y fumador=0 Y alcohol=0,3,0.010702820291322968,0.022018372355033893,0.6800666929535815,0.1507498011355614,0.5186334108406385,0.08254632322260197
RD_0732,0.001,0.60,0.6,2,gaussiana,0,1,sexo=1 Y colesterol=3,2,0.010488446704161977,0.021713754701137622,0.706849793349413,0.12534733367980042,0.5200503626039854,0.06050440952474936
RD_0732,0.001,0.60,0.6,9,gaussiana,0,1,sexo=1 Y colesterol=3,2,0.010488446704161977,0.021713754701137622,0.706849793349413,0.12534733367980042,0.5200503626039854,0.06050440952474936
RD_0732,0.001,0.60,0.6,14,gaussiana,0,1,sexo=1 Y colesterol=3,2,0.010488446704161977,0.021713754701137622,0.706849793349413,0.12534733367980042,0.5200503626039854,0.06050440952474936
RD_0279,0.001,0.60,0.6,12,gaussiana,0,1,colesterol=3 Y fumador=0 Y alcohol=0,3,0.010250953261730348,0.018094619447809813,0.6644134751514674,0.14645225985095403,0.5049211912099909,0.0812083425309602
RD_0146,0.001,0.60,0.6,1,triangular,0,1,colesterol=3 Y fumador=0 Y alcohol=0,3,0.010099151801716206,0.011282484716403151,0.637867743020238,0.14184249934735696,0.48945033780792424,0.0825346395464492
RD_0146,0.001,0.60,0.6,2,triangular,0,1,colesterol=3 Y fumador=0 Y alcohol=0,3,0.010099151801716206,0.011282484716403151,0.637867743020238,0.14184249934735696,0.48945033780792424,0.0825346395464492
RD_0146,0.001,0.60,0.6,18,triangular,0,1,colesterol=3 Y fumador=0 Y alcohol=0,3,0.010099151801716206,0.011282484716403151,0.637867743020238,0.14184249934735696,0.48945033780792424,0.0825346395464492
RD_0356,0.001,0.60,0.6,9,triangular,0,1,sexo=1 Y colesterol=3,2,0.009991310209090718,0.016091701923163088,0.6750446109027081,0.11017257886889034,0.5110772656876844,0.05864853054447741
RD_0356,0.001,0.60,0.6,14,triangular,0,1,sexo=1 Y colesterol=3,2,0.009991310209090718,0.016091701923163088,0.6750446109027081,0.11017257886889034,0.5110772656876844,0.05864853054447741
RD_0356,0.001,0.60,0.6,20,triangular,0,1,colesterol=3 Y alcohol=0 Y actividad_fisica=1,3,0.009934500527952065,0.019198761763067663,0.6977848815948546,0.13144520726436845,0.5452919169870285,0.072874731632513
RD_0146,0.001,0.60,0.6,19,triangular,0,1,"altura_cm(c=0.572, r=0.290) Y colesterol=3 Y fumador=0",3,0.009893084932289003,0.010074407202294236,0.6633153173461248,0.12665464504808,0.5253274247707003,0.07532890510414321
RD_0250,0.001,0.60,0.6,1,triangular,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,2,triangular,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,8,triangular,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,11,triangular,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,12,triangular,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,14,triangular,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,18,triangular,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,19,triangular,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,20,triangular,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,21,triangular,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,25,triangular,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,26,triangular,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,28,triangular,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,29,triangular,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,1,gaussiana,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,2,gaussiana,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,8,gaussiana,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,11,gaussiana,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,12,gaussiana,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,14,gaussiana,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,18,gaussiana,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,19,gaussiana,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,20,gaussiana,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,21,gaussiana,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,25,gaussiana,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,26,gaussiana,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,28,gaussiana,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,29,gaussiana,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,31,gaussiana,1,0,sexo=2 Y actividad_fisica=0,2,0.00985966917028428,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0732,0.001,0.60,0.6,11,gaussiana,0,1,"presion_sistolica(c=0.465, r=0.093) Y colesterol=3",2,0.009812722434198111,0.017206126796121032,0.7473967619269787,0.0993260790929605,0.5864344292865844,0.05019856582841968
RD_0052,0.001,0.60,0.6,4,triangular,0,1,"peso_kg(c=0.551, r=0.094) Y presion_diastolica(c=0.436, r=0.107) Y sexo=1",3,0.009801248437083236,0.0011852936592439964,0.802617660113475,0.07099508626413464,0.7467333963878628,0.05250199594390361
RD_0076,0.001,0.60,0.6,2,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00978861737136933,0.0035,0.6363636363636364,0.1206896551724138,0.5130249867091972,0.07632078456184752
RD_0076,0.001,0.60,0.6,3,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00978861737136933,0.0035,0.6363636363636364,0.1206896551724138,0.5130249867091972,0.07632078456184752
RD_0076,0.001,0.60,0.6,6,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00978861737136933,0.0035,0.6363636363636364,0.1206896551724138,0.5130249867091972,0.07632078456184752
RD_0076,0.001,0.60,0.6,11,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00978861737136933,0.0035,0.6363636363636364,0.1206896551724138,0.5130249867091972,0.07632078456184752
RD_0076,0.001,0.60,0.6,20,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00978861737136933,0.0035,0.6363636363636364,0.1206896551724138,0.5130249867091972,0.07632078456184752
RD_0076,0.001,0.60,0.6,21,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00978861737136933,0.0035,0.6363636363636364,0.1206896551724138,0.5130249867091972,0.07632078456184752
RD_0076,0.001,0.60,0.6,29,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00978861737136933,0.0035,0.6363636363636364,0.1206896551724138,0.5130249867091972,0.07632078456184752
RD_0076,0.001,0.60,0.6,30,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00978861737136933,0.0035,0.6363636363636364,0.1206896551724138,0.5130249867091972,0.07632078456184752
RD_0076,0.001,0.60,0.6,31,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00978861737136933,0.0035,0.6363636363636364,0.1206896551724138,0.5130249867091972,0.07632078456184752
RD_0076,0.001,0.60,0.6,34,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00978861737136933,0.0035,0.6363636363636364,0.1206896551724138,0.5130249867091972,0.07632078456184752
RD_0146,0.001,0.60,0.6,31,triangular,0,1,"presion_diastolica(c=0.414, r=0.093) Y colesterol=3 Y alcohol=0",3,0.00970249790848851,0.008924301737890787,0.6933307699415348,0.11219561074095932,0.567644503373243,0.06837024123958675
RD_0732,0.001,0.60,0.6,5,gaussiana,0,1,colesterol=3 Y fumador=0 Y alcohol=0,3,0.009639143566138294,0.027003227952452184,0.6999894463834214,0.15588195920857498,0.5088185061561984,0.07577667438989921
RD_0732,0.001,0.60,0.6,33,gaussiana,0,1,colesterol=3 Y fumador=0 Y alcohol=0,3,0.009639143566138294,0.027003227952452184,0.6999894463834214,0.15588195920857498,0.5088185061561984,0.07577667438989921
RD_0820,0.001,0.60,0.6,35,gaussiana,1,0,"presion_diastolica(c=0.147, r=0.146) Y fumador=0 Y actividad_fisica=1",3,0.009624597861065074,0.0040219197742929645,0.7853594848042366,0.10446544868293414,0.660152517606708,0.05831741971360029
RD_0146,0.001,0.60,0.6,27,triangular,0,1,"presion_diastolica(c=0.441, r=0.093) Y colesterol=3 Y alcohol=0",3,0.00947643320124968,0.008819167961582523,0.6901202719767086,0.11087387727778789,0.5631182049841382,0.06731398926459221
RD_0146,0.001,0.60,0.6,11,triangular,0,1,"presion_diastolica(c=0.453, r=0.092) Y colesterol=3 Y alcohol=0",3,0.009467221880259153,0.008753520049249876,0.692093883273657,0.11004855695196808,0.5659006872445125,0.06691790339649181
RD_0146,0.001,0.60,0.6,6,triangular,0,1,"presion_diastolica(c=0.456, r=0.095) Y colesterol=3 Y alcohol=0",3,0.009462488069708066,0.00873816919672231,0.6924805227784306,0.10985556725649286,0.5664457882807986,0.06682007892354436
RD_0279,0.001,0.60,0.6,20,gaussiana,0,1,colesterol=3 Y alcohol=0 Y actividad_fisica=1,3,0.009410995151645564,0.015578371479090976,0.6826009968063445,0.1260865261350758,0.5317525920232479,0.07079228417740649
RD_0279,0.001,0.60,0.6,25,gaussiana,0,1,colesterol=3 Y alcohol=0 Y actividad_fisica=1,3,0.009410995151645564,0.015578371479090976,0.6826009968063445,0.1260865261350758,0.5317525920232479,0.07079228417740649
RD_0146,0.001,0.60,0.6,10,triangular,0,1,"altura_cm(c=0.558, r=0.296) Y colesterol=3 Y alcohol=0",3,0.009345555716625977,0.01038680810501805,0.6404770861436014,0.13058212431834157,0.49312910219441436,0.07580615846875349
RD_0732,0.001,0.60,0.6,20,gaussiana,0,1,colesterol=3 Y alcohol=0 Y actividad_fisica=1,3,0.00920952216749782,0.023948297117535683,0.7179922081573378,0.1382467118732568,0.538292880690127,0.06843502857173667
RD_0732,0.001,0.60,0.6,25,gaussiana,0,1,colesterol=3 Y alcohol=0 Y actividad_fisica=1,3,0.00920952216749782,0.023948297117535683,0.7179922081573378,0.1382467118732568,0.538292880690127,0.06843502857173667
RD_0732,0.001,0.60,0.6,34,gaussiana,0,1,colesterol=3 Y alcohol=0 Y actividad_fisica=1,3,0.00920952216749782,0.023948297117535683,0.7179922081573378,0.1382467118732568,0.538292880690127,0.06843502857173667
RD_0561,0.001,0.60,0.6,23,gaussiana,1,0,"edad_anios(c=0.436, r=0.096) Y colesterol=1 Y alcohol=0",3,0.009027237960403105,0.0023144344095936045,0.8713200563484099,0.07588309539651161,0.7965631367032004,0.04533093508577289
RD_0146,0.001,0.60,0.6,12,triangular,0,1,"presion_diastolica(c=0.408, r=0.091) Y colesterol=3 Y fumador=0",3,0.009021981824857625,0.008010588575646597,0.7051837546142117,0.10070848163092667,0.5843553519761092,0.06175681830823023
RD_0076,0.001,0.60,0.6,7,triangular,1,0,"altura_cm(c=0.535, r=0.185) Y sexo=2 Y actividad_fisica=0",3,0.008916770546790563,0.0014700790750478284,0.9579379474792593,0.050692381898200974,0.9436712863903531,0.03779608715614606
RD_0146,0.001,0.60,0.6,22,triangular,0,1,"altura_cm(c=0.533, r=0.295) Y colesterol=3 Y alcohol=0",3,0.008844106829653014,0.010140826226646941,0.6332538864334247,0.12748965973280665,0.48294552395497925,0.073251382534627
RD_0279,0.001,0.60,0.6,9,gaussiana,0,1,sexo=1 Y colesterol=3,2,0.008783280917619173,0.012659673924565755,0.6501447605212899,0.10246348980018286,0.4838710663718101,0.05445633058912869
RD_0279,0.001,0.60,0.6,14,gaussiana,0,1,sexo=1 Y colesterol=3,2,0.008783280917619173,0.012659673924565755,0.6501447605212899,0.10246348980018286,0.4838710663718101,0.05445633058912869
RD_0076,0.001,0.60,0.6,24,triangular,1,0,"altura_cm(c=0.526, r=0.202) Y sexo=2 Y actividad_fisica=0",3,0.008770375631094623,0.0015010104022669059,0.9371386409168071,0.051758979388513995,0.9158172442687065,0.03830622620825576
RD_0146,0.001,0.60,0.6,29,triangular,0,1,"presion_diastolica(c=0.488, r=0.114) Y colesterol=3 Y alcohol=0",3,0.008597261663674428,0.00807794890394222,0.6885593479770503,0.10155533031386073,0.5609175470604848,0.061308559225710005
RD_0146,0.001,0.60,0.6,32,triangular,0,1,"altura_cm(c=0.514, r=0.300) Y colesterol=3 Y alcohol=0",3,0.008452705186443676,0.009974148879690708,0.626681822094547,0.12539420540061627,0.47367994442306227,0.07137904220740433
RD_0459,0.001,0.60,0.6,33,gaussiana,1,0,"presion_sistolica(c=0.480, r=0.108) Y presion_diastolica(c=0.405, r=0.148) Y sexo=1",3,0.008412340056825417,0.00882636223445148,0.6187384906050973,0.17306592616571528,0.40965959835627974,0.0821398067134678
RD_0279,0.001,0.60,0.6,11,gaussiana,0,1,"presion_diastolica(c=0.465, r=0.083) Y colesterol=3",2,0.008204056817406203,0.009855176239099978,0.6968116079516732,0.07976475192576196,0.5527169988664095,0.044529425551768344
RD_0076,0.001,0.60,0.6,23,triangular,1,0,"edad_anios(c=0.422, r=0.083) Y peso_kg(c=0.548, r=0.159)",2,0.008135820318000666,0.0014542863292200474,0.7820620069031999,0.050147804455863705,0.7081415180165659,0.03446692551280551
RD_0146,0.001,0.60,0.6,35,triangular,0,1,"presion_diastolica(c=0.486, r=0.098) Y colesterol=3 Y alcohol=0",3,0.008067807909278038,0.00773951960529892,0.6832239757560118,0.09730062412293204,0.5533955093722696,0.05831495032136821
RD_0732,0.001,0.60,0.6,12,gaussiana,0,1,colesterol=3 Y fumador=0 Y actividad_fisica=1,3,0.00797778694633906,0.022009024555440945,0.7067563054110692,0.12705184261721628,0.5198973028377254,0.061379714053482234
RD_0820,0.001,0.60,0.6,7,gaussiana,1,0,"edad_anios(c=0.450, r=0.109) Y presion_diastolica(c=0.423, r=0.200) Y alcohol=0",3,0.007968609764476879,0.0037951823414352774,0.7502606271298075,0.09857616471260461,0.6045793262888619,0.052721682121624903
RD_0279,0.001,0.60,0.6,34,gaussiana,0,1,colesterol=3 Y glucosa=3,2,0.007967234062545944,0.011478561566403535,0.6513525469821183,0.0929039312535297,0.48565287058033585,0.04921560982245663
RD_0732,0.001,0.60,0.6,6,gaussiana,0,1,"presion_sistolica(c=0.509, r=0.095) Y colesterol=3",2,0.0078739678072762,0.010399558858646464,0.8293166000848883,0.06003369718039539,0.7205547393783057,0.03278294087998029
RD_0076,0.001,0.60,0.6,28,triangular,1,0,"edad_anios(c=0.449, r=0.098) Y altura_cm(c=0.581, r=0.148) Y glucosa=3",3,0.007809265290698922,0.0025346373109242917,0.6686570742029098,0.08740128658359626,0.5562717543419083,0.05615431831470641
RD_0732,0.001,0.60,0.6,18,gaussiana,0,1,"presion_sistolica(c=0.484, r=0.061) Y colesterol=3",2,0.007788649670512825,0.008876952131622635,0.878077200630043,0.051244121351514654,0.80038627972838,0.0291933402699856
RD_0732,0.001,0.60,0.6,27,gaussiana,0,1,sexo=1 Y colesterol=3 Y alcohol=0,3,0.007684486704431081,0.021110541590436207,0.7082849949705429,0.12186515585713396,0.5224000948641864,0.058839856883478515
RD_0356,0.001,0.60,0.6,6,triangular,0,1,"presion_diastolica(c=0.489, r=0.089) Y colesterol=3",2,0.007646919205320546,0.010191867436499257,0.7276421775807109,0.06977909013792323,0.5902147318790331,0.03886849374790503
RD_0560,0.001,0.60,0.6,23,triangular,1,0,"edad_anios(c=0.433, r=0.120) Y colesterol=1 Y alcohol=0",3,0.007542021945454558,0.0028606319471152376,0.7486600665740714,0.09379121138082745,0.6026435338218652,0.050059589274105754
RD_0250,0.001,0.60,0.6,4,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,5,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,6,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,7,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,9,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,10,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,15,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,17,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,22,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,23,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,27,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,31,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,32,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,33,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,34,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0250,0.001,0.60,0.6,35,triangular,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,4,gaussiana,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,5,gaussiana,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,6,gaussiana,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,7,gaussiana,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,9,gaussiana,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,10,gaussiana,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,15,gaussiana,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,17,gaussiana,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,22,gaussiana,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,23,gaussiana,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,27,gaussiana,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,32,gaussiana,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,33,gaussiana,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0251,0.001,0.60,0.6,35,gaussiana,1,0,sexo=2 Y alcohol=0 Y actividad_fisica=0,3,0.00739475187771321,0.0025,0.625,0.09615384615384616,0.49754901960784315,0.059449433814916054
RD_0356,0.001,0.60,0.6,18,triangular,0,1,sexo=1 Y colesterol=3 Y alcohol=0,3,0.007376338796288456,0.015845154784721878,0.6751766339062362,0.1084845825224185,0.5112759054088363,0.0577092620110079
RD_0356,0.001,0.60,0.6,33,triangular,0,1,sexo=1 Y colesterol=3 Y alcohol=0,3,0.007376338796288456,0.015845154784721878,0.6751766339062362,0.1084845825224185,0.5112759054088363,0.0577092620110079
RD_0251,0.001,0.60,0.6,30,gaussiana,1,0,"edad_anios(c=0.447, r=0.083) Y altura_cm(c=0.577, r=0.208)",2,0.007286433337785978,0.0019476995673409435,0.6134722155511736,0.07491152182080553,0.4821032953463437,0.0453415278932167
RD_0459,0.001,0.60,0.6,16,gaussiana,1,0,"altura_cm(c=0.347, r=0.090) Y presion_sistolica(c=0.476, r=0.101)",2,0.0068644060001603144,0.0031231597531323576,0.7525836370508049,0.06123842653200701,0.6169036960786657,0.0333815766243277
RD_0356,0.001,0.60,0.6,2,triangular,0,1,"altura_cm(c=0.507, r=0.122) Y colesterol=3 Y alcohol=0",3,0.006860732902699622,0.012584546928145738,0.7170376992498924,0.08616068055390963,0.574259401653975,0.047788388891427266
